id,created_at,text,user,retweet_count
1105911124493504512,Wed Mar 13 19:18:53 +0000 2019,UK MPs reject a no-deal #Brexit by 312 to 308 in a non-binding vote https://t.co/qZADz7lP7Y https://t.co/nyyjgJ38k0,BBCBreaking,2175
1105909268203606016,Wed Mar 13 19:11:30 +0000 2019,"Boeing suspends entire global fleet of 737 Max aircraft ""out of an abundance of caution"" https://t.co/y8SoKWQunP",BBCBreaking,676
1105901344999817216,Wed Mar 13 18:40:01 +0000 2019,Trump orders all Boeing 737 Max 8 planes to be grounded after two crashes in five months https://t.co/6LWYlTLYaE,BBCBreaking,1007
1105865031470727168,Wed Mar 13 16:15:44 +0000 2019,Trump's ex-campaign chief Paul Manafort jailed for 43 more months on charges stemming from Russia investigation https://t.co/e4JMN8eWI9,BBCBreaking,386
1105829515115327488,Wed Mar 13 13:54:36 +0000 2019,"Children killed in school shooting near Sao Paulo in Brazil, governor confirms https://t.co/oPdFQhR83X",BBCBreaking,841
1105728914348011520,Wed Mar 13 07:14:51 +0000 2019,The UK will cut tariffs and not introduce new controls on the Irish border in the event of a no-deal Brexit https://t.co/6eSdD19HJ2,BBCBreaking,295
1105622239825797120,Wed Mar 13 00:10:58 +0000 2019,"The most senior Catholic ever convicted of child sexual abuse, Australian Cardinal George Pell, jailed for 6 years https://t.co/aLwkmftWfj",BBCBreaking,876
1105556167688892426,Tue Mar 12 19:48:25 +0000 2019,"Labour's Jeremy Corbyn says UK PM's #Brexit deal is ""clearly dead"", saying Theresa May has ""run down the clock, and… https://t.co/nJLyR0OR6L",BBCBreaking,522
1105555569392402432,Tue Mar 12 19:46:02 +0000 2019,"UK PM Theresa May says MPs now face ""an unenviable choice"" of what to do next, stressing that ""voting against the d… https://t.co/BbQSeMfrok",BBCBreaking,739
1105549751884365824,Tue Mar 12 19:22:55 +0000 2019,"UK MPs vote against Theresa May’s revised EU withdrawal deal by 391 to 242, throwing #Brexit plans into confusion… https://t.co/GMiH9AKsVX",BBCBreaking,3386
1105489613001539584,Tue Mar 12 15:23:57 +0000 2019,"Two climbers die and two are injured in an avalanche on Ben Nevis, Police Scotland say https://t.co/jKH3fiF8jH",BBCBreaking,216
1105463068815958016,Tue Mar 12 13:38:28 +0000 2019,Boeing 737 Max passenger jets stopped from flying in UK airspace after Ethiopia air crash - Civil Aviation Authority https://t.co/cWLGe98ntN,BBCBreaking,1166
1105428650202140672,Tue Mar 12 11:21:42 +0000 2019,"Attorney General Geoffrey Cox says ""legal risk remains unchanged"" in updated #Brexit deal and UK would have no lega… https://t.co/krm5viJkIU",BBCBreaking,449
1105427416468652033,Tue Mar 12 11:16:48 +0000 2019,"Attorney general says changes in EU withdrawal deal ""reduces risk"" of UK being ""indefinitely"" held in the backstop https://t.co/JYk0oCArXj",BBCBreaking,281
1105229452215283714,Mon Mar 11 22:10:10 +0000 2019,"PM has secured ""legally binding"" changes to Brexit deal, says Cabinet Office minister day ahead of MPs' vote https://t.co/5tZHT90E1A",BBCBreaking,563
1105163940982599681,Mon Mar 11 17:49:51 +0000 2019,"Algeria's President Bouteflika pulls out of race for fifth term and postpones elections, amid nationwide protests https://t.co/T2B0odgxZx",BBCBreaking,498
1105160056302170112,Mon Mar 11 17:34:24 +0000 2019,"RT @BBCSport: Zidane: Announced. 

Zinedine Zidane has returned as Real Madrid manager just 10 months after leaving the Spanish giants.

Mo…",BBCBreaking,889
1105133863058190337,Mon Mar 11 15:50:20 +0000 2019,"Birmingham City fan jailed for 14 weeks for attacking Aston Villa captain Jack Grealish during match on Sunday

https://t.co/pyhZu3x6tK",BBCBreaking,322
1105062338351296513,Mon Mar 11 11:06:07 +0000 2019,"RT @BBCSport: Russian athletes will remain banned from international competitions until further notice, says athletics' governing body.

In…",BBCBreaking,226
1105055050886508550,Mon Mar 11 10:37:09 +0000 2019,"Angus Sinclair, thought to be Scotland's worst serial killer, has died at the age of 73 https://t.co/54b57XT4Mw",BBCBreaking,1283
1105054408222609408,Mon Mar 11 10:34:36 +0000 2019,"""Black box"" flight recorder found after Ethiopian Airlines crash in which 157 people died - Ethiopian state media https://t.co/QrXP3WJsgQ",BBCBreaking,426
1104935504963883008,Mon Mar 11 02:42:07 +0000 2019,"Indonesian woman accused of killing Kim Jong-nam with VX nerve agent to be freed, as charges dropped. https://t.co/ZePpxmRfN9",BBCBreaking,456
1104688335283519488,Sun Mar 10 10:19:57 +0000 2019,"Everyone on board Ethiopian Airlines jet died in crash, spokesman says - victims were from 33 nationalities

Live u… https://t.co/DJXZdS6s1f",BBCBreaking,3272
1104660825942437888,Sun Mar 10 08:30:39 +0000 2019,"Ethiopian Airlines passenger jet crashes on flight from Addis Ababa to Nairobi, prime minister sends condolences https://t.co/BlWMwX7XzV",BBCBreaking,3135
1104374679387729920,Sat Mar 09 13:33:36 +0000 2019,Bodies of missing British climber Tom Ballard and Italian Daniele Nardi found on mountain in Pakistan https://t.co/IafrxDR1pY,BBCBreaking,512
1104100948849410049,Fri Mar 08 19:25:54 +0000 2019,"The baby of Shamima Begum - the teenager who fled London to join the Islamic State group - has died, a Syrian Democ… https://t.co/cAYhMcFpY5",BBCBreaking,636
1104053342244925441,Fri Mar 08 16:16:43 +0000 2019,"Mother, 37, jailed for 11 years after becoming first person in UK to be convicted of female genital mutilation https://t.co/XdjA2217jz",BBCBreaking,1191
1104017947796762625,Fri Mar 08 13:56:05 +0000 2019,"“And there we have confirmation of splashdown. Dragon has returned to planet Earth”
 
Watch the moment SpaceX capsu… https://t.co/RsFDan4baG",BBCBreaking,541
1104015479537090562,Fri Mar 08 13:46:16 +0000 2019,"Splashdown! America's new commercial astronaut capsule completes its demo flight, landing in the Atlantic Ocean https://t.co/pWMHPOVQV7",BBCBreaking,293
1103985991780626432,Fri Mar 08 11:49:06 +0000 2019,"Andrew Hill “truly sorry"" for part he played in the deaths of 11 people at Shoreham Airshow, after being cleared at… https://t.co/pu1peicaML",BBCBreaking,89
1103975213694369792,Fri Mar 08 11:06:16 +0000 2019,"Pilot Andrew Hill found not guilty of manslaughter over 2015 Shoreham Airshow crash, in which 11 people died https://t.co/beWdNhgy5r",BBCBreaking,248
1103724380683730944,Thu Mar 07 18:29:33 +0000 2019,Frenchman is convicted of murdering four people at Brussels Jewish Museum in 2014 after returning from Syria war https://t.co/E0nych0gtP,BBCBreaking,246
1103700547943698433,Thu Mar 07 16:54:51 +0000 2019,"Teenager dies after being stabbed in West Kensington in London, police say

https://t.co/xgfPTNBOmb",BBCBreaking,235
1103680229107740674,Thu Mar 07 15:34:06 +0000 2019,Fashion chain LK Bennett - which has 41 shops and 480 staff in the UK - goes into administration https://t.co/8fDUUjR7OB,BBCBreaking,181
1103420621130788866,Wed Mar 06 22:22:31 +0000 2019,"17-year-old boy arrested after death of woman and child at house in Ipswich, in the east of England https://t.co/Lgs3SfLWjJ",BBCBreaking,112
1103396308696657921,Wed Mar 06 20:45:54 +0000 2019,Suspicious package sent to Glasgow University believed to be linked to devices found in London on Tuesday - police https://t.co/O2Ey2e8qem,BBCBreaking,362
1103355948695982081,Wed Mar 06 18:05:32 +0000 2019,"A man thought to be in his 20s has died after being stabbed in Leyton, east London, on Wednesday afternoon - police https://t.co/AZeP5ANdzC",BBCBreaking,345
1103278778451668992,Wed Mar 06 12:58:53 +0000 2019,Man guilty of organising acid attack on his three-year-old son at a shop in Worcester https://t.co/vAiqd08kjN,BBCBreaking,519
1103198916475084800,Wed Mar 06 07:41:32 +0000 2019,Ex-Nissan boss Carlos Ghosn released on bail set at $9m after more than 100 days in detention in Japan https://t.co/HJCGKa4PM8,BBCBreaking,220
1103055289891414018,Tue Mar 05 22:10:49 +0000 2019,"RT @BBCSport: OH MY 🤯

Ajax have absolutely STUNNED Real Madrid to knock them out of the #UCL! 

Report: https://t.co/StVtbmvkUM https://t.…",BBCBreaking,339
1102975477961113600,Tue Mar 05 16:53:40 +0000 2019,"UK counter-terror police are investigating three ""small improvised explosive devices"" found at Heathrow Airport, Lo… https://t.co/cgiIYx7ZHx",BBCBreaking,1075
1102777315996717056,Tue Mar 05 03:46:15 +0000 2019,"Ex-Nissan boss Carlos Ghosn granted bail by Tokyo court, Japanese media report https://t.co/QHudLNk3k0",BBCBreaking,135
1102673086858567681,Mon Mar 04 20:52:05 +0000 2019,Top minister in Canadian PM Justin Trudeau's cabinet quits in growing political crisis over alleged corruption case https://t.co/2fn09JhOvq,BBCBreaking,517
1102629475462844424,Mon Mar 04 17:58:47 +0000 2019,"Actor Luke Perry, star of Beverly Hills, 90210 and Riverdale, dies at age of 52 after suffering stroke last week https://t.co/scpYohWG1K",BBCBreaking,1677
1102606292751912966,Mon Mar 04 16:26:40 +0000 2019,"Venezuela's self-declared interim leader Juan Guaidó arrives at Caracas airport, where he faces risk of arrest https://t.co/knkM8hmffP",BBCBreaking,270
1102533248033411072,Mon Mar 04 11:36:25 +0000 2019,"The Prodigy's Keith Flint, singer on hits such as Firestarter and Breathe, dies aged 49

https://t.co/1FkPQpUMCO https://t.co/RIYqrXiTAI",BBCBreaking,3588
1101556107619811330,Fri Mar 01 18:53:36 +0000 2019,"Canada begins procedure to extradite to US Huawei chief executive Meng Wanzhou, but court must make final decision https://t.co/GQKLewPALh",BBCBreaking,279
1101512346390781954,Fri Mar 01 15:59:43 +0000 2019,"The moment Indian fighter pilot Abhinandan Varthaman crosses Pakistan border, following his release two days after… https://t.co/GzqQQfbuSK",BBCBreaking,1590
1101510650361192449,Fri Mar 01 15:52:58 +0000 2019,"Captured Indian pilot crosses Pakistan border in what Pakistan PM says is a ""peace gesture"" after recent clashes https://t.co/Jhyelxldq8",BBCBreaking,648
1101509100297486336,Fri Mar 01 15:46:49 +0000 2019,The family of American who died after being released from North Korean jail criticise Trump praise for Kim Jong-un https://t.co/WDvnnnPNgI,BBCBreaking,257
1101428619182817281,Fri Mar 01 10:27:01 +0000 2019,UK government's 'Right to Rent' scheme asking landlords to check tenants' immigration status incompatible with huma… https://t.co/2iN7hwmRnP,BBCBreaking,900
1101425379733057536,Fri Mar 01 10:14:08 +0000 2019,"UK government pays £33m to Eurotunnel after accusation of ""secretive"" process over no-deal Brexit ferry contracts https://t.co/1Q1VaYx7yo",BBCBreaking,853
1101184966887649286,Thu Feb 28 18:18:49 +0000 2019,"North Korea says its position will not change even if US seeks further talks, after Trump-Kim summit https://t.co/Ck2Hxy2Iz5",BBCBreaking,545
1101175850647597056,Thu Feb 28 17:42:36 +0000 2019,"Andre Previn, Oscar-winning film composer, conductor, and star of famed Morecambe and Wise sketch, dies at 89 https://t.co/tken5WGM4t",BBCBreaking,952
1101154007974887424,Thu Feb 28 16:15:48 +0000 2019,Israeli attorney general seeks charges against PM Benjamin Netanyahu in alleged fraud and bribery case https://t.co/BhbDXSsQiV,BBCBreaking,1046
1101140460943433728,Thu Feb 28 15:21:58 +0000 2019,Woman who killed husband in hammer attack after 'decades of abuse' faces retrial after murder verdict quashed https://t.co/jWlROVYYdT,BBCBreaking,320
1101083635061612544,Thu Feb 28 11:36:10 +0000 2019,"Captured Indian pilot to be freed Friday as a peace gesture, Pakistani PM Imran Khan says, amid tension over Kashmir https://t.co/kAqF6in0wt",BBCBreaking,1953
1101061086990815232,Thu Feb 28 10:06:34 +0000 2019,"Net migration from EU to the UK drops to 10-year low - Office of National Statistics

https://t.co/MJKHyAV2vl",BBCBreaking,190
1101010058060726273,Thu Feb 28 06:43:48 +0000 2019,Trump-Kim summit talks break up early and White House says no agreement has been reached https://t.co/UOC1YxCv8l,BBCBreaking,938
1100937724771647489,Thu Feb 28 01:56:22 +0000 2019,"Donald Trump and Kim Jong-un sit down for a day of talks, with nuclear weapons and peace on the agenda. https://t.co/eOZxM95xRY",BBCBreaking,198
1100804855134912514,Wed Feb 27 17:08:24 +0000 2019,MP Chris Williamson suspended from the Labour Party following remarks about the party's handling of anti-Semitism https://t.co/3xPiTCvub2,BBCBreaking,274
