clusterno,tweetd
570,1082415077184204805
571,1080680444708950016
572,1060375104440266752
573,1060434495814328325
574,1060247919352258561
575,1060028577775783937
576,1112032776717520896
577,1059970029121425409
578,1059737150529433600
579,1111447492145659905
580,1060196427287146496
581,1112490017362980867
582,1060352345710755841
583,1112011367488413698
584,1111976888875003906
585,1060129737513684992
586,1111886279602515968
587,1111842946322702338
588,1112158329667760128
589,1111237523152486400
590,1111107901056303104
591,1111450299527561216
592,1111027112855523329
593,1111012936414302208
594,1111267734879391746
595,1111264413053607936
596,1111003222473404416
597,1111282829449662464
598,1111168819152736256
599,1110940094557548544
600,1110927474257510401
601,1110889720517677056
602,1110763011185225728
603,1112636978124734464
604,1112115052264517632
605,1112077045994016768
606,1111660333372985344
607,1111649975497359360
608,1111435016565751808
609,1111711477478633472
610,1111709859374862336
611,1112688074851581954
612,1111478356699168769
613,1111448411889270784
614,1111681824508526593
615,1111828381564309505
616,1111738127641657345
617,1111735489764253697
618,1112028232910602240
619,1111569501265559554
620,1111556453242937344
621,1111614875510411264
622,1111581280393678850
623,1111467012126097408
624,1111448937318268928
625,1111421685888999424
626,1111347234623377410
627,1068182486268723202
628,1112411004787482624
629,1111646213621854208
630,1112562577593298944
631,1112369481098190848
632,1111608947293806593
633,1111673394737696774
634,1111392525368152065
635,1099883233896996865
636,1099881511942262784
637,1099878128623730688
638,1082134835857162241
639,1082129454271475712
640,1082128458879328256
641,1099885347230617604
642,1099883726731952133
643,1082113672841973760
644,1082126123503415296
645,1073188315946541057
646,1082121195716313088
647,1082100346003079168
648,1054742969943838720
649,1111557113086648321
650,1108694443371184128
651,1098937745194565632
652,1098604778471505921
653,1111296935548338180
654,1111638156724584449
655,1093642260800045061
656,1093289845412294656
657,1092387127860580352
658,1092172008664809473
659,1088457572414193667
660,1087673872227487745
661,1102606292751912966
662,1089987604886495232
663,1088138331114950658
664,1109060149023592448
665,1108702951604920320
666,1102619602100633601
667,1111840736478138370
668,1112566993457242112
669,1112506557974147072
670,1112457174930911232
671,1112218353026912257
672,1112121291979538432
673,1112069535505498113
674,1095999703144124416
675,1095616569932173312
676,1085959968774332416
677,1097439912494878720
678,1085622347191734274
679,1085265874603241472
680,1085440196223614978
681,1085177575557746688
682,1085161917021409281
683,1088454714767769602
684,1088369596489482241
685,1084447199478587392
686,1097823468782080001
687,1084069872307499008
688,1084063580205576192
689,1068838988780396545
690,1066279303061676032
691,1066274910480318464
692,1086603201166614528
693,1083403486899908609
694,1083105868030316546
695,1082021015176265733
696,1081530484188942336
697,1081280137692409857
698,1107338180863422464
699,1081451124840898561
700,1081217234838654980
701,1080589692838526977
702,1080227457020674048
703,1080082343744942080
704,1110479332571578369
705,1088115463765327872
706,1078693382820638722
707,1106414676571754496
708,1076823796781330432
709,1076799609337507842
710,1076184684424503296
711,1076167267438784512
712,1076004328127770624
713,1076793759935983617
714,1076767896381071360
715,1076705983357947904
716,1076618050147942400
717,1110525590015299584
718,1097934269069094917
719,1081659856682213377
720,1076514318458458113
721,1075687697526738944
722,1075394086855733248
723,1111806514937937921
724,1076004099479535616
725,1076000815968632832
726,1075876754856861696
727,1081938633752498177
728,1075880145293111296
729,1075063479973892103
730,1075884490361397248
731,1112414282854162432
732,1084112110093766656
733,1082880858460250112
734,1074047012918706176
735,1112444452952375296
736,1112187761354641409
737,1112127363205070848
738,1112237119945228294
739,1111475461199147008
740,1110877833126137856
741,1111023246919589888
742,1110637206870343680
743,1110509198104776705
744,1108728274249834496
745,1078009178361393157
746,1073313949079228416
747,1072602944732827648
748,1072585260246937602
749,1072575854868344833
750,1069858373854744576
751,1112650812109611008
752,1112605513387134977
753,1110920786074890246
754,1108731485849350147
755,1078009727819362304
756,1096075982681894912
757,1073314941598351360
758,1072604924574351361
759,1072602087790469120
760,1072597704415563777
761,1072594968114552832
762,1110221013680377859
763,1072585936595312641
764,1072577858571255809
765,1072593577182724097
766,1075723200758194177
767,1072465171396866048
768,1072193871675842561
769,1106958378109145088
770,1099377026291679232
771,1072153906841571329
772,1111878245459394560
773,1111262938382434304
774,1111319016340160512
775,1060165497189289984
776,1105489613001539584
777,1093144735039045632
778,1071254784135577601
779,1068823558833483777
780,1111191221484036096
781,1111171578828591104
782,1100467425236144128
783,1078601350303363073
784,1070681271100170240
785,1092259264175984640
786,1092258516516126720
787,1069107055011790853
788,1098991268078764032
789,1092258381547667456
790,1087187822560329728
791,1112249680325419009
792,1112386839011311617
793,1112203625806352384
794,1111363601418407936
795,1087380571951648768
796,1084877167794761729
797,1069105555367710720
798,1112164039134773253
799,1112128999126417409
800,1112096901187420161
801,1073705651879247872
802,1071471318019817472
803,1068174629875998720
804,1112395405873033216
805,1112376552212389893
806,1112111132662222848
807,1112060865237446659
808,1111992462355116032
809,1066797456057348098
810,1112301420106141697
811,1059750991883464704
812,1059710300126097409
813,1112116049212772353
814,1109519741033562113
815,1111695800093024257
816,1112369478535442433
817,1112113051094999041
818,1111994251024523264
819,1111684020910387201
820,1111988244642742273
821,1112613264435888128
822,1112344227940315142
823,1112342762047922176
824,1112340951010365443
825,1110134291051266048
826,1067323006798753792
827,1067319108075749377
828,1067013611627917312
829,1066968713746878464
830,1065208925019099136
831,1103198916475084800
832,1102777315996717056
833,1065575835749486592
834,1064506921569460224
835,1112654674799329280
836,1112607555761725440
837,1064489877029425152
838,1112600825510195200
839,1080071011272409088
840,1074964928153436160
841,1065555029342519296
842,1065666892831105024
843,1063368050886565888
844,1062856209907232773
845,1082112930475319296
846,1112421826817413122
847,1111753660365791232
848,1110236775618879489
849,1100809135120093184
850,1100770027148591104
851,1051968136541560832
852,1110280868294258689
853,1060490198054768640
854,1060479101373423617
855,1060449524626440192
856,1086734861384278017
857,1083103800074878977
858,1058369117365944320
859,1110593492290547712
860,1060187115965833216
861,1112430378663505920
862,1060372084386381824
863,1112067733552881671
864,1111523650715435010
865,1111297680725196800
866,1111244738638897153
867,1071071824375631872
868,1056885760928989184
869,1056840208937828352
870,1071072845873246210
871,1062678034103394304
872,1056667585490632704
873,1056596662850850816
874,1056674202479140865
875,1056280221236772864
876,1089475887773429760
877,1089119247161311232
878,1112576584035287040
879,1112501357443985408
880,1112443153091575808
881,1067140014168047623
882,1112640770161418241
883,1112497328554938368
884,1112400581728047111
885,1068417555914809344
886,1112391642886094854
887,1112679984311816193
888,1112615856750673920
889,1112463504265629699
890,1112414579630530560
891,1112400805859078145
892,1112322514833817601
893,1112479970234978305
894,1112400705652961285
895,1112185338942902272
896,1112013935266402305
897,1112442941899984897
898,1109906230254989315
899,1109202068168941568
900,1112459568624357379
901,1109906585021755393
902,1109906492218576896
903,1109203947615674371
904,1109913698489925632
905,1052680499322343424
906,1112681568559091713
907,1109298834134437889
908,1090185382195576832
909,1082105612803235841
910,1112446980620464130
911,1112522573894639617
912,1112569032832679936
913,1112444503036755968
914,1112372755025014785
915,1112323699481432065
916,1112014143152943106
917,1111625822673211393
918,1112704691371163648
919,1112505383418032129
920,1112497543336873984
921,1112614964534087682
922,1112499086542942208
923,1112461213399728129
924,1112497528228974599
925,1112426109898051586
926,1112380790871072769
927,1112343671318462470
928,1112196084972044289
929,1111999291806109696
930,1112372237762510848
931,1112674922910883845
932,1112377030098735104
933,1112364192051482624
934,1112364088162729985
935,1112281907809669125
936,1112499573497491457
937,1111863403860164610
938,1112602750402076672
939,1112352047943376896
940,1112662976438378496
941,1112600473150910464
942,1112376553558691841
943,1112365667641106437
944,1112364919691923456
945,1112363930926628864
946,1112130904841994241
947,1111792670496776192
948,1110991016595808257
949,1111841309206237184
950,1058003005402963968
951,1056278895551541248
952,1112357644256399365
953,1071059776879165440
954,1070013444794015744
955,1112278402126540800
956,1112051887858241536
957,1112106141713076225
958,1112043382279413760
959,1098872081528340480
960,1112455788210081794
961,1112206649790550017
962,1104935504963883008
963,1112584142343102464
964,1112117669275336704
965,1112117407043211264
966,1112074690745548805
967,1112633226093346816
968,1112301026806255616
969,1112104726341058562
970,1056672329273618432
971,1056667964622159872
972,1112089622744649730
973,1056675637811953664
974,1081401952934813696
975,1112516199886323712
976,1112076832294092800
977,1112053898909503490
978,1099018658171490309
979,1096560048124452865
980,1112048108807077889
981,1112482830142058503
982,1112183908551049216
983,1112033007639162881
984,1111696562873339904
985,1111596500243623938
986,1111588799308591105
987,1085826014234591232
988,1112504876628656129
989,1112029260758351872
990,1111590058618994688
991,1073613882911019009
992,1112233088996782080
993,1112014100102631425
994,1112291063765585921
995,1112142510871203841
996,1111987709793484800
997,1103396308696657921
998,1103355948695982081
999,1111914469746200576
1000,1112448806212304906
1001,1112433149320011776
1002,1111897766496817158
1003,1112313977638408192
1004,1111910890406842368
1005,1111836707635253250
1006,1112237364145995777
1007,1112093397253271555
1008,1111767513170354178
1009,1088760013785567232
1010,1112091217595170817
1011,1111651751814463489
1012,1112580368765460481
1013,1111391520299671558
1014,1111389516013531136
1015,1111790729964281857
1016,1111719424631980032
1017,1111479419892322309
1018,1111059098131419137
1019,1112696052497481728
1020,1110331282507161601
1021,1110246018401095685
1022,1110231241591267329
1023,1110178841023209472
1024,1110130624680157184
1025,1109938680725151749
1026,1109921596989292544
1027,1105900678269100032
1028,1105861598835544064
1029,1105597627465265152
1030,1109186358055182337
1031,1097664881199726592
1032,1081522363672469507
1033,1050149693999722496
1034,1050080605831131140
1035,1050079475734630400
1036,1060177552885469186
1037,1060134015989100545
1038,1060113607000760321
1039,1059969934757904385
1040,1059871787784200194
1041,1059840331133435905
1042,1112357233415913473
1043,1112135446019092480
1044,1112033270907240448
1045,1111402748803604480
1046,1111398832447746048
1047,1111364099466817536
1048,1111320055810326528
1049,1111316549506355200
1050,1111290105145315329
1051,1111260418528415744
1052,1110844725714739200
1053,1110697904728092674
1054,1059869272158228481
1055,1112301786411515905
1056,1112142990800244738
1057,1111788900421382144
1058,1111703333444694016
1059,1111685216026939392
1060,1111395547980673026
1061,1111384704001802240
1062,1111361893850058754
1063,1111661304194977792
1064,1111599399405346822
1065,1111321280115101696
1066,1111336804874182661
1067,1112699223491964930
1068,1112019163470536704
1069,1111976890275897344
1070,1111827908677509121
1071,1112010112200265728
1072,1111544221880799233
1073,1112233324515414017
1074,1111980422341320706
1075,1112016162710343681
1076,1111980082057351168
1077,1111865913198952448
1078,1059758677350146049
1079,1112492718192615424
1080,1111575143330000896
1081,1111676918670213123
1082,1111501009371697152
1083,1111430286338748416
1084,1059705693295403008
1085,1111719711300046848
1086,1111403342477942784
1087,1112212989317431296
1088,1111064333314871297
1089,1109919675608113152
1090,1110381463449595905
1091,1059837818459942912
1092,1112614140718268419
1093,1111926035845709825
1094,1111731743772606464
1095,1111341230271668224
1096,1111976651116691458
1097,1111592259538092032
1098,1109083220996509696
1099,1111407823546572800
1100,1112060932379807744
1101,1112040842791915522
1102,1111734802842046464
1103,1111715921138237440
1104,1111010032945192961
1105,1110974792033857541
1106,1103416883829764096
1107,1112005573036425216
1108,1111852823875149825
1109,1111799207197900800
1110,1112352916617285632
1111,1112309862170542080
1112,1111905932575952896
1113,1112210928915877888
1114,1112195072819376128
1115,1112068510132391938
1116,1112022180567621637
1117,1109204863118987265
1118,1112331242219950080
1119,1111714897509998592
1120,1109910409904091138
1121,1109937550200840192
1122,1109670365762994177
1123,1109205502452514817
1124,1111714733550419968
1125,1109201677167611904
1126,1101560430177275904
1127,1088537409946611713
1128,1085194625113944068
1129,1108853187581304834
1130,1108852949462192128
1131,1072628707494375425
1132,1109199269452492802
1133,1060420654258827265
1134,1060289400603623424
1135,1111772804356194306
1136,1111764764080959489
1137,1111716518772047872
1138,1111779330122760192
1139,1111715395403157504
1140,1111714941449486336
1141,1111713667584847872
1142,1111712655843254276
1143,1111712606899920897
1144,1111176627323580417
1145,1111034773957500929
1146,1111034705061838848
1147,1111508804636758017
1148,1110929987522187264
1149,1110905322586230786
1150,1111710559928500224
1151,1110898554829242368
1152,1110882552200482818
1153,1111388023210414081
1154,1111025484303872000
1155,1111727858144153601
1156,1111766248185040897
1157,1111751904487505920
1158,1111715914943213571
1159,1111715155539300352
1160,1111714367878414341
1161,1111712568538816518
1162,1111711072535396353
1163,1111710632234102785
1164,1111583545301102592
1165,1111580270627557377
1166,1111377192842203136
1167,1111810565943578624
1168,1111468048194699264
1169,1111782626673737730
1170,1111709783298584577
1171,1111642195390595074
1172,1111711943180599299
1173,1111445600413708288
1174,1111675637335498752
1175,1111445872691294208
1176,1111385007501664257
1177,1111446130582306816
1178,1111371134228926483
1179,1111359633359286272
1180,1111359819653484546
1181,1110022769113206784
1182,1109925951100649473
1183,1101556107619811330
1184,1097616905668644864
1185,1072627852951072770
1186,1112167651130916864
1187,1111867203392020481
1188,1111700827071238145
1189,1111194982323503104
1190,1111002485576077312
1191,1110154879471964160
1192,1112425597052047361
1193,1112001249090723840
1194,1111695502159032322
1195,1075607952659222529
1196,1112171423282401280
1197,1111685736292589568
1198,1112701167400898562
1199,1112655873330106374
1200,1111614005439881218
1201,1112452029358723074
1202,1112066985481908225
1203,1111587569165316096
1204,1111440365863591943
1205,1111406400142336005
1206,1111311774408683521
1207,1111305729804300290
1208,1112618126963806209
1209,1111814058188197888
1210,1111576250802417664
1211,1096439364735901698
1212,1111221410733744130
1213,1112262104315252737
1214,1112208053888262144
1215,1112218765964529665
1216,1110590397368143872
1217,1110561001911529473
1218,1101023840430424064
1219,1098690683072901120
1220,1110348920188751872
1221,1110565036412624896
1222,1112377025711562757
1223,1100896263166406656
1224,1111946695124885504
1225,1111727062384037895
1226,1112261994479079425
1227,1111756687474675712
1228,1111725400139489286
1229,1112617505162514433
1230,1112596152841584640
1231,1112514965984944128
1232,1112410502498537473
1233,1112384095026376705
1234,1111855611308851200
1235,1111544035238395905
1236,1059987568115245056
1237,1112457561763184641
1238,1112362418859110400
1239,1110805667105964032
1240,1110693682246762501
1241,1112225361956347905
1242,1112562218984460288
1243,1112025458659475459
1244,1111533972008456192
1245,1112470897141731333
1246,1111595138504114176
1247,1111455458479534080
1248,1112645224583626752
1249,1111796447584940033
1250,1111761223656321025
1251,1111434053104762880
1252,1067145670434394121
1253,1111602914055856135
1254,1111417714986237953
1255,1112255738334900225
1256,1112108506302332928
1257,1111402620520792065
1258,1112067571728175104
1259,1112298027455270912
1260,1111951683272261632
1261,1112074788883828741
1262,1112021184554651648
1263,1111913333077217280
1264,1112071254058651648
1265,1111972364340867072
1266,1111846286033072133
1267,1109611481090404352
1268,1111872133897117696
1269,1111963133642444800
1270,1088817770077261829
1271,1112399197070938114
1272,1111378980685283328
1273,1112678395601661955
1274,1111727245079601154
1275,1111598910458466310
1276,1111371142714003466
1277,1111368641864437760
1278,1111916236617715712
1279,1111699800427319297
1280,1110984359601938432
1281,1110942221367414786
1282,1111802765603467264
1283,1111762475014389760
1284,1111685747223027716
1285,1111577098739728385
1286,1111447382292680705
1287,1111444745622945792
1288,1111436823769735171
1289,1111420218704683008
1290,1111396828971495424
1291,1111379980083056641
1292,1111377198915575808
1293,1111374932913471489
1294,1111370661644115970
1295,1112248186809303040
1296,1111663075411791874
1297,1111613745476915205
1298,1111482137511936000
1299,1111367455161626630
1300,1111840504675749889
1301,1111564662489972736
1302,1111344738446262272
1303,1112063968430997509
1304,1112082076197638144
1305,1112075393241100290
1306,1111340949035208704
1307,1112663427707752449
1308,1110585716336181250
1309,1104141390345326593
1310,1111225443540176896
1311,1112051895013728256
1312,1057328574070435841
1313,1056393806763962369
1314,1111331131440414721
1315,1071052992999292930
1316,1111621558127259649
1317,1111319577479270402
1318,1112648316574158848
1319,1111451667927584769
1320,1112489106498560001
1321,1111986538928316416
1322,1111787640456691712
1323,1111303454494986243
1324,1111825409396609024
1325,1111346499282239488
1326,1111293281374257162
1327,1111725232425975809
1328,1111666853557010432
1329,1111287337475104768
1330,1112006590507433984
1331,1111115728256724994
1332,1112670982261620742
1333,1111746122832400385
1334,1111281855914012675
1335,1112686091671347201
1336,1111488676469657600
1337,1111267045411307520
1338,1112482983435485186
1339,1112454040821088257
1340,1112318395565965313
1341,1112138701814091776
1342,1111591608548495360
1343,1111553613183234049
1344,1111232730543677441
1345,1111568710463045632
1346,1111251624079605760
1347,1111206803629588481
1348,1111374426036006912
1349,1111273677142798336
1350,1111181641693700096
1351,1112204145719599104
1352,1111617528898441216
1353,1111166538260725760
1354,1060258123510898689
1355,1060261903719636992
1356,1060437012250087425
1357,1065142199204098048
1358,1111425275416334337
1359,1111164780759470080
1360,1112667193567780865
1361,1111172344607920128
1362,1111149682976272384
1363,1060924529407606786
1364,1058275123713630208
1365,1111111926262779904
1366,1057317338532536320
1367,1111463014421663746
1368,1111074183545581568
1369,1057315516455546880
1370,1110985319732645890
1371,1110950128058273794
1372,1111044008657195008
1373,1056747064430858241
1374,1112014385000648704
1375,1111942424321032193
1376,1112346332868628482
1377,1111333400936357888
1378,1110979829959147520
1379,1111946213786566658
1380,1111161016921001984
1381,1110968483993522176
1382,1112119838028251139
1383,1112707413902323712
1384,1112699387380187137
1385,1064885998067376128
1386,1108719154817830913
1387,1084833297736368128
1388,1111126278101446656
1389,1112700023861592066
1390,1112688555695001600
1391,1112653420308123648
1392,1112644772156620801
1393,1112142769122930688
1394,1111606694038175744
1395,1111603080238428161
1396,1111562607876628480
1397,1105054408222609408
1398,1104660825942437888
1399,1112682748118994946
1400,1104708817974190081
1401,1060342594755063809
1402,1112075387624980480
1403,1112698801855385600
1404,1112672586830352384
1405,1112667355379843073
1406,1112664791154393088
1407,1112617391995998209
1408,1112444711065788417
1409,1105865031470727168
1410,1112350093481574400
1411,1112662420865122304
1412,1062277339294380032
1413,1060828170604175362
1414,1112657575017877504
1415,1105622239825797120
1416,1100184396290756608
1417,1112649751651123202
1418,1112708695337648128
1419,1112658454332739585
1420,1112648296072466433
1421,1112599073851359232
1422,1112585066264166400
1423,1112574984839417856
1424,1112554142822731777
1425,1112503710477938691
1426,1112689069929234433
1427,1111579759799083008
1428,1111032666349060096
1429,1112647943608258565
1430,1112641767881539586
1431,1112641193832263680
1432,1112406988338679808
1433,1112346479736340481
1434,1111468833976606720
1435,1111438525633720323
1436,1109250961451765761
1437,1110172412727971841
1438,1112702808074129408
1439,1112650599907115009
1440,1112641181656272902
1441,1112687653655334912
1442,1112656295327342592
1443,1112638335674171393
1444,1112626217382014976
1445,1112623262922653696
1446,1112613891509547008
1447,1112665097711824896
1448,1112599239899729920
1449,1112649691760484353
1450,1068150681146720256
1451,1111051547729977347
1452,1112605726193696773
1453,1109920878622638081
1454,1068154337464066049
1455,1055836749312786432
1456,1097501141837991936
1457,1112652511536652293
1458,1112604544112959488
1459,1111984214415732742
1460,1112566261509025793
1461,1111292389698748416
1462,1112590543513677826
1463,1112539023761903616
1464,1112507381114724352
1465,1112538076738396161
1466,1112525645018476545
1467,1112518522146603008
1468,1112516239635681280
1469,1112510023685545984
1470,1112508095664664577
1471,1112689590681391105
1472,1112674239138668544
1473,1112668958581239808
1474,1112648808029134850
1475,1112633460424933381
1476,1112618367498797056
1477,1112532788736077825
1478,1112498339306749959
1479,1112516858895314944
1480,1112513339228409856
1481,1112512282163068928
1482,1112509534252265473
1483,1112508651162472455
1484,1112507032542695430
1485,1112503566856536074
1486,1112501101968965633
1487,1112468891895255040
1488,1112465109677469696
1489,1112365961053720582
1490,1112680045817012224
1491,1112613041278013441
1492,1112524692974432262
1493,1112182460702474240
1494,1112112263589040128
1495,1112042118862778374
1496,1112693614256275457
1497,1112619950454304768
1498,1112563780351901696
1499,1111824922500845568
1500,1111757887074762752
1501,1111395144400400384
1502,1111603921552842752
1503,1112536731105021958
1504,1112521136661819392
1505,1111582448050159616
1506,1112492591617052672
1507,1112217996636889088
1508,1112584309603483648
1509,1111583818568421376
1510,1112312541366104064
1511,1112287340410667011
1512,1112478433521647617
1513,1112529605892685824
1514,1060370326201069568
1515,1112265111350190080
1516,1060351431386062848
1517,1059817415012466690
1518,1112225803432013824
1519,1111846769724411904
1520,1112629644434571264
1521,1112598036453167104
1522,1112574269739991041
1523,1112681070099660806
1524,1112628897466728449
1525,1112572835594203136
1526,1068874939934085121
1527,1112694648483602432
1528,1112582065608900610
1529,1112555363608477696
1530,1112528965791612928
1531,1112282353882333184
1532,1112229538325581830
1533,1112592008521093120
1534,1112540235756433408
1535,1112224513993916418
1536,1112170246041989121
1537,1111697833630027778
1538,1110841947877490689
1539,1082851809805377536
1540,1112609548014157824
1541,1112551503993151489
1542,1112634727595499520
1543,1112576918631649283
1544,1112526456054267904
1545,1112674773295943684
1546,1112618509345964033
1547,1112474967634046976
1548,1112289933849440257
1549,1112230635127664640
1550,1112676176131248128
1551,1112531609096503296
1552,1112512399590854656
1553,1112474651047788544
1554,1112441005557592066
1555,1112425893518065664
1556,1112336238873210881
1557,1112162594775687168
1558,1112102198547087360
1559,1112079548148051973
1560,1112056898482663425
1561,1110889898423345153
1562,1112546631814205445
1563,1112521657829199872
1564,1112508842234073088
1565,1112494911004262401
1566,1112493733075959809
1567,1112461556007268352
1568,1073086150124945408
1569,1112673586643456000
1570,1112458386619187204
1571,1112446141348675586
1572,1112234710787391488
1573,1112184299044900865
1574,1112132580407758850
1575,1112259514886209536
1576,1112660640567566339
1577,1112406443288875010
1578,1057638742322753536
1579,1112617923628228610
1580,1112613142784339969
1581,1112286914911059969
1582,1112523119930032130
1583,1112552665660178432
1584,1112527504508514304
1585,1112499816779517953
1586,1112459551993942016
1587,1112074515079671809
1588,1112036767635378177
1589,1105163940982599681
1590,1112548999641382914
1591,1112497531932626944
1592,1112483667224469511
1593,1112431940983054337
1594,1111721672514654208
1595,1112606791991472128
1596,1112553255412908032
1597,1112496300141043712
1598,1112214553037860864
1599,1112157908719022080
1600,1112089882355212289
1601,1112439480399613956
1602,1112135673845305345
1603,1112594863126654976
1604,1112403802546757632
1605,1111972593094066176
1606,1111960794571464704
1607,1112004078995943426
1608,1109660089659609088
1609,1109472966956535813
1610,1112684414541221889
1611,1112576442196480000
1612,1112559152277139456
1613,1112523970518151168
1614,1112464699910705154
1615,1112472339306954752
1616,1056650536802488320
1617,1112462135563563008
1618,1112455645448556545
1619,1112403522027483137
1620,1112556717181755398
1621,1112498733076369414
1622,1112449190850973697
1623,1112545115573309446
1624,1112469618252230659
1625,1112409220224290817
1626,1112560214731972609
1627,1112217961409011713
1628,1064532129571356672
1629,1112426835856384000
1630,1112406704396877825
1631,1112396637047910402
1632,1112376504552427520
1633,1112374183479164932
1634,1112504851341164545
1635,1112429354049372161
1636,1112399166188060672
1637,1112082065028112384
1638,1112371088787419138
1639,1111297347542233088
1640,1112355480804999170
1641,1112308844213006336
1642,1109821780192047111
1643,1111596335868846080
1644,1092941072093847552
1645,1088819217212866561
1646,1111814191227252737
1647,1111658111763472384
1648,1111596908680744961
1649,1112058351674949632
1650,1112409854419836936
1651,1112332219123712005
1652,1111658104284942337
1653,1112001043443970048
1654,1111961546538782720
1655,1111640937627901953
1656,1111319320347463680
1657,1112331458021085185
1658,1110888284417388544
1659,1111953970128314369
1660,1111714663673331712
1661,1111299428751560704
1662,1111229206191575041
1663,1112394233783246848
1664,1112345290395271169
1665,1112283544934641665
1666,1111131426232172549
1667,1098372603662733313
1668,1111205476040167426
1669,1080126794894897152
1670,1112441938802688000
1671,1112381538455441409
1672,1111121245519732737
1673,1112351338342436864
1674,1112064448049496064
1675,1112525132805881857
1676,1112438412185923592
1677,1112375503854493696
1678,1062669368709038080
1679,1112519950357266432
1680,1112372884926808066
1681,1112315103121207298
1682,1112311186790510592
1683,1112260831394320384
1684,1112550150441000962
1685,1112492267535826950
1686,1112024183414968321
1687,1110216327275470851
1688,1110096424673398790
1689,1110210378586353664
1690,1106337806723571712
1691,1112098946149744642
1692,1111966318360707072
1693,1111957516169199616
1694,1112356958009507841
1695,1112328500055363585
1696,1112055302873059330
1697,1112046729153691648
1698,1112009885154267137
1699,1111969978713034753
1700,1110324944137797632
1701,1110283930228404224
1702,1110102549288443904
1703,1112659840562810880
1704,1112597174125240320
1705,1112357830940676096
1706,1112301250509504512
1707,1112452001848135680
1708,1112401670686810112
1709,1112356372195299328
1710,1112331206136229888
1711,1112089614137749504
1712,1112054385129852928
1713,1112565587048316928
1714,1112393039555764230
1715,1112352555433119745
1716,1112350385895804928
1717,1112343917960314881
1718,1112297417473486848
1719,1108719137218547712
1720,1112201621126201344
1721,1111138369503940609
1722,1112298627911901185
1723,1112288505307299840
1724,1112231931180142592
1725,1112223114308534273
1726,1106149042860539904
1727,1112636979492077568
1728,1112293766784790528
1729,1105133863058190337
1730,1076913337361940480
1731,1112291060485623813
1732,1112354139961548800
1733,1112295106093215745
1734,1112284859186245632
1735,1112243264499924992
1736,1112233419281522688
1737,1112635756793815040
1738,1112331052553515078
1739,1112530016280199168
1740,1112439419196395521
1741,1112273324657295360
1742,1112228026295693312
1743,1111370145920880654
1744,1112546373877014530
1745,1112333722840383489
1746,1112243125521547265
1747,1112182727804157952
1748,1112031732495048705
1749,1110045127203086336
1750,1082821916463939584
1751,1111800723493273600
1752,1112206816228921344
1753,1112151441169367040
